img_id,folder_name,category_id,category_abbre,category_full_name,yolo_labels,places365_label
047905.jpg,DIFFUSE,20,LS-Dif,Diffuse,potted plant,
047906.jpg,LINE_VERTI3,13,L-Ver3,Vertical Third Line,,
047907.jpg,SPECIAL_S,19,LS-S-Cur,S-Curve,,
047908.jpg,HORI3,9,LS-Hori3,Horizontal Third Part,person,
047909.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points,,
047909.jpg,SPECIAL_S,19,LS-S-Cur,S-Curve,,
047910.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points,"bird,person",
047911.jpg,LINE_VERTI_MANY,14,L-VerMul,Vertical Multi-lines,,
047912.jpg,HORI3,9,LS-Hori3,Horizontal Third Part,,
047914.jpg,DIFFUSE,20,LS-Dif,Diffuse,vase,
047915.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes,,
047916.jpg,PERSPECTIVE,21,S-Per,Perspective,,
047917.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT,bird,
047918.jpg,PATTERN,23,PL-Pat,Pattern,bench,
047919.jpg,LINE_VERTI_MANY,14,L-VerMul,Vertical Multi-lines,,
047920.jpg,PERSPECTIVE,21,S-Per,Perspective,"person,clock",
047921.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle,person,
047922.jpg,DIFFUSE,20,LS-Dif,Diffuse,umbrella,
047923.jpg,DIFFUSE,20,LS-Dif,Diffuse,,
047923.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points,,
047924.jpg,PATTERN,23,PL-Pat,Pattern,,
047925.jpg,LINE_VERTI_MANY,14,L-VerMul,Vertical Multi-lines,"person,tie",
047926.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT,,
047927.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point,bird,
047928.jpg,SCATTER,24,P-Scat,Scatter,vase,
047929.jpg,PATTERN,23,PL-Pat,Pattern,chair,
047930.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve,,
047931.jpg,PATTERN,23,PL-Pat,Pattern,clock,
047932.jpg,PATTERN,23,PL-Pat,Pattern,,
047933.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points,bird,
047934.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point,boat,
047936.jpg,LINE_VERTI3,13,L-Ver3,Vertical Third Line,,
047936.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points,,
047936.jpg,SPECIAL_S,19,LS-S-Cur,S-Curve,,
047937.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes,"fire hydrant,person,vase",
047938.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle,"dining table,cake,spoon,bowl",
047939.jpg,SCATTER,24,P-Scat,Scatter,,
047940.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle,,
047941.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT,dog,
047942.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points,"sports ball,kite,person",
047943.jpg,PERSPECTIVE,21,S-Per,Perspective,,
047944.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape,vase,
047945.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape,dog,
047946.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes,potted plant,
047947.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve,,
047948.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point,person,
047949.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part,,
047950.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points,,
047951.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part,,
047952.jpg,PATTERN,23,PL-Pat,Pattern,"chair,suitcase",
047953.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape,chair,
047954.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes,person,
047955.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point,bus,
047956.jpg,SCATTER,24,P-Scat,Scatter,,
047957.jpg,SPECIAL_S,19,LS-S-Cur,S-Curve,car,
047958.jpg,HORI3,9,LS-Hori3,Horizontal Third Part,,
047959.jpg,LINE_VERTI3,13,L-Ver3,Vertical Third Line,"person,suitcase,cell phone,bench",
047960.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle,"cake,knife,dining table",
047961.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part,boat,
047962.jpg,DENSE,22,PL-Den,Random- Dense,,
047963.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve,"bowl,dining table",
047964.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve,,
047965.jpg,HORI3,9,LS-Hori3,Horizontal Third Part,,
047966.jpg,PATTERN,23,PL-Pat,Pattern,,
047967.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points,bird,
047968.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point,bird,
047969.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points,bird,
047970.jpg,SPECIAL_S,19,LS-S-Cur,S-Curve,bird,
047971.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle,,
047972.jpg,LINE_VERTI2,12,L-Ver2,Vertical Middle Line,giraffe,
047973.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape,person,
047974.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT,dog,
047975.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle,,
047976.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points,bird,
047977.jpg,DIFFUSE,20,LS-Dif,Diffuse,umbrella,
047978.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT,cake,
047980.jpg,PATTERN,23,PL-Pat,Pattern,,
047981.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes,,
047983.jpg,HORI3,9,LS-Hori3,Horizontal Third Part,person,
047984.jpg,LINE_VERTI2,12,L-Ver2,Vertical Middle Line,person,
047985.jpg,LINE_VERTI_MANY,14,L-VerMul,Vertical Multi-lines,vase,
047986.jpg,PERSPECTIVE,21,S-Per,Perspective,,
047987.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve,clock,
047988.jpg,LINE_VERTI_MANY,14,L-VerMul,Vertical Multi-lines,,
047990.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT,bird,
047992.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT,bird,
047993.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve,"sink,toilet",
047994.jpg,SCATTER,24,P-Scat,Scatter,"cup,orange",
047995.jpg,PATTERN,23,PL-Pat,Pattern,chair,
047996.jpg,DIFFUSE,20,LS-Dif,Diffuse,umbrella,
047997.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve,car,
047998.jpg,HORI3,9,LS-Hori3,Horizontal Third Part,,
047999.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point,bird,
048000.jpg,SCATTER,24,P-Scat,Scatter,sports ball,
048001.jpg,LINE_VERTI3,13,L-Ver3,Vertical Third Line,,
048001.jpg,SPECIAL_S,19,LS-S-Cur,S-Curve,,
048002.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve,clock,
048003.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points,"laptop,dining table",
048004.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points,book,
048005.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point,fire hydrant,
048007.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve,,
048009.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape,dog,
048010.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle,"bird,person",
048011.jpg,LINE_VERTI3,13,L-Ver3,Vertical Third Line,"person,snowboard,skis",
048012.jpg,PERSPECTIVE,21,S-Per,Perspective,"toilet,sink",
048013.jpg,PERSPECTIVE,21,S-Per,Perspective,,
048014.jpg,DENSE,22,PL-Den,Random- Dense,,
048015.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes,person,
048016.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points,,
048017.jpg,PERSPECTIVE,21,S-Per,Perspective,bench,
048018.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape,vase,
048020.jpg,HORI3,9,LS-Hori3,Horizontal Third Part,,
048021.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve,cell phone,
048022.jpg,POINT_MULTI_DIA,5,P-Dia,Diagonal Multi-points,bird,
048023.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve,person,
048024.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle,,
048025.jpg,LINE_VERTI2,12,L-Ver2,Vertical Middle Line,,
048026.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part,,
048027.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape,horse,
048028.jpg,PERSPECTIVE,21,S-Per,Perspective,,
048029.jpg,LINE_VERTI3,13,L-Ver3,Vertical Third Line,,
048029.jpg,SPECIAL_S,19,LS-S-Cur,S-Curve,,
048030.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points,bird,
048031.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT,boat,
048032.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points,"apple,vase",
048033.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve,"cake,dining table",
048034.jpg,PERSPECTIVE,21,S-Per,Perspective,chair,
048035.jpg,SCATTER,24,P-Scat,Scatter,kite,
048036.jpg,PERSPECTIVE,21,S-Per,Perspective,,
048037.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle,,
048038.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part,,
048039.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle,umbrella,
048040.jpg,PERSPECTIVE,21,S-Per,Perspective,"person,umbrella,chair",
048041.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT,,
048043.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve,,
048044.jpg,DIFFUSE,20,LS-Dif,Diffuse,umbrella,
048045.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle,bird,
048046.jpg,POINT_MULTI_DIA,5,P-Dia,Diagonal Multi-points,,
048047.jpg,LINE_VERTI2,12,L-Ver2,Vertical Middle Line,,
048049.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle,,
048050.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve,"bowl,carrot",
048051.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes,"person,dog",
048052.jpg,SCATTER,24,P-Scat,Scatter,"sandwich,dining table,cake",
048053.jpg,DENSE,22,PL-Den,Random- Dense,book,
048054.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle,"cake,donut,bowl,person",
048055.jpg,SPECIAL_S,19,LS-S-Cur,S-Curve,,
048056.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes,person,
048057.jpg,PATTERN,23,PL-Pat,Pattern,,
048058.jpg,LINE_VERTI2,12,L-Ver2,Vertical Middle Line,person,
048059.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape,person,
048062.jpg,SCATTER,24,P-Scat,Scatter,sports ball,
048064.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle,person,
048065.jpg,PERSPECTIVE,21,S-Per,Perspective,"chair,dining table,potted plant",
048066.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle,bench,
048067.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT,"bird,cat",
048068.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle,"bird,person",
048069.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape,vase,
048071.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes,person,
048072.jpg,PATTERN,23,PL-Pat,Pattern,,
048073.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape,bear,
048074.jpg,HORI3,9,LS-Hori3,Horizontal Third Part,,
048075.jpg,PATTERN,23,PL-Pat,Pattern,,
048077.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes,,
048079.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes,,
048080.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve,bowl,
048081.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points,bird,
048082.jpg,SCATTER,24,P-Scat,Scatter,"bowl,cup",
048083.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve,,
048084.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT,,
048085.jpg,PATTERN,23,PL-Pat,Pattern,umbrella,
048086.jpg,DIFFUSE,20,LS-Dif,Diffuse,,
048087.jpg,PATTERN,23,PL-Pat,Pattern,chair,
048088.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT,,
048089.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points,"bird,person",
048090.jpg,LINE_VERTI2,12,L-Ver2,Vertical Middle Line,apple,
048091.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve,,
048092.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes,cup,
048093.jpg,LINE_VERTI3,13,L-Ver3,Vertical Third Line,bottle,
048094.jpg,LINE_VERTI_MANY,14,L-VerMul,Vertical Multi-lines,,
048095.jpg,PERSPECTIVE,21,S-Per,Perspective,,
048096.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT,"apple,orange",
048097.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points,bird,
048098.jpg,LINE_VERTI2,12,L-Ver2,Vertical Middle Line,"person,bicycle,car",
048099.jpg,LINE_VERTI3,13,L-Ver3,Vertical Third Line,person,
048100.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point,carrot,
048101.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes,,
048102.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points,bird,
048104.jpg,SPECIAL_S,19,LS-S-Cur,S-Curve,bird,
048106.jpg,PATTERN,23,PL-Pat,Pattern,book,
048109.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points,"person,bench",
048111.jpg,HORI3,9,LS-Hori3,Horizontal Third Part,,
048112.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes,"person,airplane",
048113.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle,"bowl,fork,dining table,cup",
048114.jpg,HORI3,9,LS-Hori3,Horizontal Third Part,,
048115.jpg,HORI3,9,LS-Hori3,Horizontal Third Part,,
048116.jpg,LINE_VERTI_MANY,14,L-VerMul,Vertical Multi-lines,"bottle,wine glass,dining table",
048117.jpg,HORI3,9,LS-Hori3,Horizontal Third Part,,
048118.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT,"dog,cell phone",
048119.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points,orange,
048120.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape,"dog,chair",
048121.jpg,POINT_MULTI_DIA,5,P-Dia,Diagonal Multi-points,"dog,car,frisbee",
048122.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part,boat,
048123.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve,car,
048124.jpg,PATTERN,23,PL-Pat,Pattern,"chair,toilet",
048125.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve,mouse,
048126.jpg,LINE_VERTI3,13,L-Ver3,Vertical Third Line,person,
048127.jpg,POINT_MULTI_DIA,5,P-Dia,Diagonal Multi-points,,
048128.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes,,
048129.jpg,POINT_MULTI_DIA,5,P-Dia,Diagonal Multi-points,,
048130.jpg,PERSPECTIVE,21,S-Per,Perspective,bus,
048131.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes,kite,
048132.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part,,
048133.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle,"bird,person",
048134.jpg,HORI3,9,LS-Hori3,Horizontal Third Part,person,
048135.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes,,
048136.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape,tie,
048137.jpg,POINT_MULTI_DIA,5,P-Dia,Diagonal Multi-points,bird,
048139.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes,"pizza,dining table",
048140.jpg,HORI3,9,LS-Hori3,Horizontal Third Part,car,
048141.jpg,LINE_VERTI2,12,L-Ver2,Vertical Middle Line,,
048141.jpg,LINE_VERTI3,13,L-Ver3,Vertical Third Line,,
048141.jpg,SPECIAL_S,19,LS-S-Cur,S-Curve,,
048142.jpg,DIFFUSE,20,LS-Dif,Diffuse,airplane,
048143.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle,,
048144.jpg,DENSE,22,PL-Den,Random- Dense,,
048145.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape,person,
048146.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle,"apple,dining table",
048147.jpg,SPECIAL_S,19,LS-S-Cur,S-Curve,,
048148.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes,bird,
048149.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points,,
048151.jpg,PATTERN,23,PL-Pat,Pattern,parking meter,
048152.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve,cake,
048153.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part,,
048154.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT,bird,
048155.jpg,DENSE,22,PL-Den,Random- Dense,,
048156.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes,,
048157.jpg,PATTERN,23,PL-Pat,Pattern,"refrigerator,bottle",
048158.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle,umbrella,
048159.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve,car,
048160.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part,,
048161.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes,,
048162.jpg,PATTERN,23,PL-Pat,Pattern,"suitcase,chair",
048163.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point,bird,
048164.jpg,SCATTER,24,P-Scat,Scatter,bottle,
048165.jpg,PATTERN,23,PL-Pat,Pattern,,
048166.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve,"pizza,dining table,cup",
048167.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve,,
048168.jpg,LINE_VERTI3,13,L-Ver3,Vertical Third Line,"person,tennis racket",
048169.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT,dog,
048170.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle,,
048171.jpg,DIFFUSE,20,LS-Dif,Diffuse,,
048171.jpg,LINE_VERTI2,12,L-Ver2,Vertical Middle Line,,
048171.jpg,LINE_VERTI3,13,L-Ver3,Vertical Third Line,,
048171.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve,,
048171.jpg,SPECIAL_S,19,LS-S-Cur,S-Curve,,
048173.jpg,PATTERN,23,PL-Pat,Pattern,"cup,dining table",
048174.jpg,PATTERN,23,PL-Pat,Pattern,,
048175.jpg,HORI3,9,LS-Hori3,Horizontal Third Part,,
048176.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle,person,
048179.jpg,PATTERN,23,PL-Pat,Pattern,,
048180.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part,,
048181.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part,boat,
048182.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve,"tie,clock",
048183.jpg,PERSPECTIVE,21,S-Per,Perspective,,
048184.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape,tv,
048185.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve,,
048186.jpg,DENSE,22,PL-Den,Random- Dense,apple,
048187.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes,person,
048188.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve,,
048189.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT,person,
048190.jpg,PERSPECTIVE,21,S-Per,Perspective,,
048191.jpg,SPECIAL_S,19,LS-S-Cur,S-Curve,,
048192.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes,cake,
048193.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points,bird,
048195.jpg,PERSPECTIVE,21,S-Per,Perspective,"train,person",
048196.jpg,POINT_MULTI_DIA,5,P-Dia,Diagonal Multi-points,bird,
048197.jpg,PATTERN,23,PL-Pat,Pattern,,
048198.jpg,DIFFUSE,20,LS-Dif,Diffuse,bed,
048199.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT,bottle,
048200.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part,,
048201.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle,,
048202.jpg,SCATTER,24,P-Scat,Scatter,cup,
048203.jpg,DIFFUSE,20,LS-Dif,Diffuse,,
048203.jpg,LINE_VERTI3,13,L-Ver3,Vertical Third Line,,
048203.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points,,
048204.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes,bird,
048205.jpg,DIFFUSE,20,LS-Dif,Diffuse,,
048206.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part,person,
048207.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape,car,
048208.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT,person,
048209.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points,bird,
048210.jpg,DENSE,22,PL-Den,Random- Dense,,
048211.jpg,DIFFUSE,20,LS-Dif,Diffuse,,
048212.jpg,PERSPECTIVE,21,S-Per,Perspective,,
048213.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points,,
048214.jpg,PERSPECTIVE,21,S-Per,Perspective,"bench,frisbee",
048215.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve,,
048216.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle,,
048217.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part,car,
048218.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points,"chair,potted plant,vase",
048219.jpg,PATTERN,23,PL-Pat,Pattern,,
048220.jpg,LINE_VERTI_MANY,14,L-VerMul,Vertical Multi-lines,"person,snowboard,backpack,skis",
048221.jpg,PERSPECTIVE,21,S-Per,Perspective,"train,person",
048222.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle,kite,
048224.jpg,DIFFUSE,20,LS-Dif,Diffuse,bird,
048224.jpg,LINE_VERTI3,13,L-Ver3,Vertical Third Line,bird,
048225.jpg,PATTERN,23,PL-Pat,Pattern,,
048226.jpg,PERSPECTIVE,21,S-Per,Perspective,,
048227.jpg,SCATTER,24,P-Scat,Scatter,bird,
048228.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape,vase,
048229.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape,,
048230.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve,"car,train",
048231.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle,"apple,dining table",
048232.jpg,DIFFUSE,20,LS-Dif,Diffuse,umbrella,
048234.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes,,
048235.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape,toilet,
048236.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape,dog,
048237.jpg,PATTERN,23,PL-Pat,Pattern,person,
048238.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape,person,
048239.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part,car,
048240.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points,bird,
048241.jpg,LINE_VERTI_MANY,14,L-VerMul,Vertical Multi-lines,,
048242.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve,cat,
048243.jpg,DIFFUSE,20,LS-Dif,Diffuse,,
048243.jpg,LINE_VERTI3,13,L-Ver3,Vertical Third Line,,
048243.jpg,SPECIAL_S,19,LS-S-Cur,S-Curve,,
048244.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape,person,
048245.jpg,DIFFUSE,20,LS-Dif,Diffuse,,
048245.jpg,LINE_VERTI3,13,L-Ver3,Vertical Third Line,,
048246.jpg,LINE_VERTI2,12,L-Ver2,Vertical Middle Line,person,
048247.jpg,DIFFUSE,20,LS-Dif,Diffuse,umbrella,
048248.jpg,SCATTER,24,P-Scat,Scatter,kite,
048249.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes,train,
048251.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes,bird,
048252.jpg,SCATTER,24,P-Scat,Scatter,clock,
048254.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape,cell phone,
048255.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes,person,
048256.jpg,DIFFUSE,20,LS-Dif,Diffuse,,
048257.jpg,PERSPECTIVE,21,S-Per,Perspective,,
048258.jpg,DIFFUSE,20,LS-Dif,Diffuse,bird,
048259.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes,bottle,
048260.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle,pizza,
048261.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape,dog,
048262.jpg,DIFFUSE,20,LS-Dif,Diffuse,,
048263.jpg,LINE_VERTI3,13,L-Ver3,Vertical Third Line,"person,tennis racket,sports ball",
048264.jpg,PERSPECTIVE,21,S-Per,Perspective,bench,
048265.jpg,LINE_VERTI2,12,L-Ver2,Vertical Middle Line,person,
048266.jpg,HORI3,9,LS-Hori3,Horizontal Third Part,,
048267.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point,"cat,dog",
048268.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle,person,
048270.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape,person,
048271.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle,,
048272.jpg,DIFFUSE,20,LS-Dif,Diffuse,,
048272.jpg,LINE_VERTI3,13,L-Ver3,Vertical Third Line,,
048272.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points,,
048272.jpg,SPECIAL_S,19,LS-S-Cur,S-Curve,,
048273.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle,banana,
048274.jpg,PERSPECTIVE,21,S-Per,Perspective,"car,person",
048275.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points,,
048276.jpg,PATTERN,23,PL-Pat,Pattern,keyboard,
